Signal Id,Timestamp,Event Code,Event Parameter
7115,4/17/2023 8:14:59.05,82,2
7115,4/17/2023 8:15:0.05,82,2
7115,4/17/2023 8:15:0.35,82,2
7115,4/17/2023 8:15:0.65,82,2
7115,4/17/2023 8:15:0.95,82,2
7115,4/17/2023 8:15:1.65,82,2
7115,4/17/2023 8:15:2.25,82,2
7115,4/17/2023 8:15:4.65,82,2
7115,4/17/2023 8:15:5.25,82,2
7115,4/17/2023 8:15:9.55,82,2
7115,4/17/2023 8:15:9.85,82,2
7115,4/17/2023 8:15:11.55,82,2
7115,4/17/2023 8:15:11.75,82,2
7115,4/17/2023 8:15:12.05,82,2
7115,4/17/2023 8:15:13.75,82,2
7115,4/17/2023 8:15:14.15,82,2
7115,4/17/2023 8:15:14.65,82,2
7115,4/17/2023 8:15:16.05,82,2
7115,4/17/2023 8:15:17.15,82,2
7115,4/17/2023 8:15:17.85,82,2
7115,4/17/2023 8:15:18.45,82,2
7115,4/17/2023 8:15:21.35,82,2
7115,4/17/2023 8:15:21.75,82,2
7115,4/17/2023 8:15:23.65,82,2
7115,4/17/2023 8:15:24.95,82,2
7115,4/17/2023 8:15:25.45,82,2
7115,4/17/2023 8:15:26.05,82,2
7115,4/17/2023 8:15:26.85,82,2
7115,4/17/2023 8:15:27.15,82,2
7115,4/17/2023 8:15:27.45,82,2
7115,4/17/2023 8:15:29.05,82,2
7115,4/17/2023 8:15:30.25,82,2
7115,4/17/2023 8:15:30.65,82,2
7115,4/17/2023 8:15:30.85,82,2
7115,4/17/2023 8:15:31.75,82,2
7115,4/17/2023 8:15:32.85,82,2
7115,4/17/2023 8:15:33.65,82,2
7115,4/17/2023 8:15:35.65,82,2
7115,4/17/2023 8:15:36.35,82,2
7115,4/17/2023 8:15:36.65,82,2
7115,4/17/2023 8:15:38.05,82,2
7115,4/17/2023 8:15:38.25,82,2
7115,4/17/2023 8:15:40.15,82,2
7115,4/17/2023 8:15:41.65,82,2
7115,4/17/2023 8:15:42.55,82,2
7115,4/17/2023 8:15:43.85,82,2
7115,4/17/2023 8:15:45.85,82,2
7115,4/17/2023 8:15:46.25,82,2
7115,4/17/2023 8:15:46.75,82,2
7115,4/17/2023 8:15:49.05,82,2
7115,4/17/2023 8:15:51.65,82,2
7115,4/17/2023 8:15:54.25,82,2
7115,4/17/2023 8:15:55.45,82,2
7115,4/17/2023 8:15:56.45,82,2
7115,4/17/2023 8:15:57.05,82,2
7115,4/17/2023 8:15:57.75,82,2
7115,4/17/2023 8:15:58.15,82,2
7115,4/17/2023 8:15:59.25,82,2
7115,4/17/2023 8:15:59.65,82,2
7115,4/17/2023 8:16:0.05,82,2
7115,4/17/2023 8:16:2.45,82,2
7115,4/17/2023 8:16:3.15,82,2
