SignalId,Timestamp,EventCode,EventParam
7115,6/13/2023 7:50:18.3,81,28
7115,6/13/2023 7:50:28.6,81,25
7115,6/13/2023 7:50:50.9,81,27
7115,6/13/2023 7:50:56.0,81,25
7115,6/13/2023 7:50:56.0,81,27
7115,6/13/2023 7:51:01.7,81,27
7115,6/13/2023 7:51:11.3,81,28
7115,6/13/2023 7:51:27.0,81,28
7115,6/13/2023 7:51:34.2,81,28
7115,6/13/2023 7:51:39.3,81,25
7115,6/13/2023 7:52:56.6,81,28
7115,6/13/2023 7:53:18.9,81,27
7115,6/13/2023 7:53:19.3,81,25
7115,6/13/2023 7:53:20.2,81,26
7115,6/13/2023 7:53:22.1,81,27
7115,6/13/2023 7:53:25.6,81,27
7115,6/13/2023 7:53:27.6,81,27
7115,6/13/2023 7:53:29.5,81,27
7115,6/13/2023 7:53:31.8,81,27
7115,6/13/2023 7:53:35.4,81,27
7115,6/13/2023 7:53:44.2,81,25
7115,6/13/2023 7:53:51.6,81,28
7115,6/13/2023 7:54:16.9,81,28
7115,6/13/2023 7:55:15.9,81,28
7115,6/13/2023 7:55:39.9,81,27
7115,6/13/2023 7:55:40.2,81,25
7115,6/13/2023 7:55:42.3,81,26
7115,6/13/2023 7:55:43.5,81,27
7115,6/13/2023 7:55:43.6,81,25
7115,6/13/2023 7:55:45.8,81,27
7115,6/13/2023 7:55:51.7,81,27
7115,6/13/2023 7:56:26.8,81,28
7115,6/13/2023 7:56:31.6,81,27
7115,6/13/2023 7:56:32.0,81,27
7115,6/13/2023 7:56:34.6,81,26
7115,6/13/2023 7:56:38.7,81,28
7115,6/13/2023 7:56:44.8,81,28
7115,6/13/2023 7:56:48.9,81,28
7115,6/13/2023 7:56:57.6,81,27
7115,6/13/2023 7:57:54.3,81,28
7115,6/13/2023 7:58:05.0,81,26
7115,6/13/2023 7:58:21.1,81,25
7115,6/13/2023 7:58:23.4,81,27
7115,6/13/2023 7:58:27.7,81,27
7115,6/13/2023 7:58:34.5,81,28
7115,6/13/2023 7:58:42.0,81,28
7115,6/13/2023 7:58:54.1,81,28
7115,6/13/2023 8:00:08.9,81,28
7115,6/13/2023 8:00:16.8,81,28
7115,6/13/2023 8:00:49.2,81,25
7115,6/13/2023 8:00:50.9,81,26
7115,6/13/2023 8:00:51.5,81,27
7115,6/13/2023 8:00:52.1,81,28
7115,6/13/2023 8:00:55.1,81,27
7115,6/13/2023 8:00:57.7,81,27
7115,6/13/2023 8:01:02.8,81,27
7115,6/13/2023 8:01:17.6,81,28
7115,6/13/2023 8:01:21.1,81,28
7115,6/13/2023 8:01:23.7,81,28
7115,6/13/2023 8:01:31.8,81,28
7115,6/13/2023 8:01:39.7,81,28
7115,6/13/2023 8:03:19.7,81,27
7115,6/13/2023 8:03:19.8,81,26
7115,6/13/2023 8:03:20.3,81,25
7115,6/13/2023 8:03:22.0,81,27
7115,6/13/2023 8:03:26.8,81,27
7115,6/13/2023 8:03:31.7,81,25
7115,6/13/2023 8:03:35.3,81,28
7115,6/13/2023 8:03:46.7,81,25
7115,6/13/2023 8:03:50.6,81,28
7115,6/13/2023 8:03:52.5,81,25
7115,6/13/2023 8:03:54.3,81,25
7115,6/13/2023 8:03:58.1,81,26
7115,6/13/2023 8:03:59.3,81,25
7115,6/13/2023 8:04:00.3,81,28
7115,6/13/2023 8:04:02.3,81,28
7115,6/13/2023 8:04:04.1,81,28
7115,6/13/2023 8:04:59.9,81,28
7115,6/13/2023 8:05:16.0,81,28
7115,6/13/2023 8:05:50.0,81,26
7115,6/13/2023 8:05:50.2,81,27
7115,6/13/2023 8:05:50.3,81,25
7115,6/13/2023 8:05:50.9,81,28
7115,6/13/2023 8:05:53.1,81,26
7115,6/13/2023 8:05:55.0,81,27
7115,6/13/2023 8:06:14.3,81,28
7115,6/13/2023 8:06:14.9,81,25
7115,6/13/2023 8:06:17.4,81,28
7115,6/13/2023 8:06:18.8,81,25
7115,6/13/2023 8:06:21.2,81,28
7115,6/13/2023 8:06:22.5,81,26
7115,6/13/2023 8:06:36.6,81,28
7115,6/13/2023 8:08:18.0,81,26
7115,6/13/2023 8:08:18.4,81,25
7115,6/13/2023 8:08:21.1,81,27
7115,6/13/2023 8:08:35.1,81,27
7115,6/13/2023 8:08:40.0,81,25
7115,6/13/2023 8:08:42.5,81,28
7115,6/13/2023 8:08:43.8,81,26
7115,6/13/2023 8:08:55.8,81,28
7115,6/13/2023 8:08:56.1,81,25
7115,6/13/2023 8:08:57.6,81,25
7115,6/13/2023 8:09:06.6,81,25
7115,6/13/2023 8:09:10.5,81,28
7115,6/13/2023 8:09:12.2,81,28
7115,6/13/2023 8:09:18.1,81,25
7115,6/13/2023 8:10:41.7,81,28
7115,6/13/2023 8:10:49.2,81,26
7115,6/13/2023 8:10:50.1,81,27
7115,6/13/2023 8:10:50.8,81,25
7115,6/13/2023 8:10:54.8,81,27
7115,6/13/2023 8:10:56.9,81,27
7115,6/13/2023 8:11:01.9,81,28
7115,6/13/2023 8:11:30.5,81,26
7115,6/13/2023 8:11:31.3,81,28
7115,6/13/2023 8:11:48.4,81,27
7115,6/13/2023 8:11:56.8,81,28
7115,6/13/2023 8:12:18.8,81,28
7115,6/13/2023 8:13:15.7,81,27
7115,6/13/2023 8:13:17.1,81,25
7115,6/13/2023 8:13:17.8,81,26
7115,6/13/2023 8:13:19.8,81,27
7115,6/13/2023 8:13:21.9,81,27
7115,6/13/2023 8:13:30.2,81,27
7115,6/13/2023 8:13:41.8,81,28
7115,6/13/2023 8:13:43.6,81,26
7115,6/13/2023 8:13:47.3,81,25
7115,6/13/2023 8:13:48.4,81,26
7115,6/13/2023 8:13:51.8,81,27
7115,6/13/2023 8:14:07.2,81,28
7115,6/13/2023 8:14:09.2,81,28
7115,6/13/2023 8:14:17.8,81,28
