SignalIdentifier,EventCode,EventParam,Timestamp
7115,2,6,6/14/2023 8:00:44.8
7115,11,1,6/14/2023 8:00:44.8
7115,12,1,6/14/2023 8:00:44.8
7115,21,2,6/14/2023 8:00:44.8
7115,82,5,6/14/2023 8:00:44.8
7115,46,1,6/14/2023 8:00:44.9
7115,81,7,6/14/2023 8:00:45.1
7115,82,63,6/14/2023 8:00:45.2
7115,81,63,6/14/2023 8:00:45.4
7115,81,5,6/14/2023 8:00:45.7
7115,0,6,6/14/2023 8:00:45.8
7115,1,6,6/14/2023 8:00:45.8
7115,11,5,6/14/2023 8:00:45.8
7115,12,5,6/14/2023 8:00:45.8
7115,21,6,6/14/2023 8:00:45.8
7115,81,3,6/14/2023 8:00:45.8
7115,46,5,6/14/2023 8:00:45.9
7115,82,2,6/14/2023 8:00:46.1
7115,82,7,6/14/2023 8:00:46.1
7115,81,2,6/14/2023 8:00:46.2
7115,82,5,6/14/2023 8:00:46.3
7115,81,5,6/14/2023 8:00:46.6
7115,82,5,6/14/2023 8:00:47.2
7115,82,31,6/14/2023 8:00:47.8
7115,82,26,6/14/2023 8:00:48.1
7115,81,26,6/14/2023 8:00:48.3
7115,82,25,6/14/2023 8:00:48.5
7115,81,25,6/14/2023 8:00:48.7
7115,43,1,6/14/2023 8:00:49.2
7115,82,30,6/14/2023 8:00:49.2
7115,82,63,6/14/2023 8:00:49.2
7115,81,63,6/14/2023 8:00:49.4
7115,81,20,6/14/2023 8:00:50.2
7115,43,5,6/14/2023 8:00:50.5
7115,82,18,6/14/2023 8:00:50.5
7115,82,20,6/14/2023 8:00:50.6
7115,81,1,6/14/2023 8:00:50.9
7115,82,28,6/14/2023 8:00:50.9
7115,81,7,6/14/2023 8:00:51.0
7115,81,28,6/14/2023 8:00:51.1
7115,82,4,6/14/2023 8:00:51.1
7115,81,4,6/14/2023 8:00:51.2
7115,82,1,6/14/2023 8:00:51.2
7115,82,24,6/14/2023 8:00:51.2
7115,82,21,6/14/2023 8:00:51.3
7115,81,24,6/14/2023 8:00:51.4
7115,82,8,6/14/2023 8:00:51.5
7115,81,8,6/14/2023 8:00:51.6
7115,82,25,6/14/2023 8:00:51.6
7115,82,38,6/14/2023 8:00:51.6
7115,81,25,6/14/2023 8:00:51.8
7115,81,38,6/14/2023 8:00:51.8
7115,82,2,6/14/2023 8:00:51.8
7115,81,2,6/14/2023 8:00:51.9
7115,81,20,6/14/2023 8:00:52.2
7115,82,7,6/14/2023 8:00:52.4
7115,82,8,6/14/2023 8:00:52.4
7115,81,8,6/14/2023 8:00:52.5
7115,82,27,6/14/2023 8:00:52.6
7115,81,1,6/14/2023 8:00:52.7
7115,81,27,6/14/2023 8:00:52.8
7115,82,1,6/14/2023 8:00:52.8
7115,81,1,6/14/2023 8:00:53.1
7115,81,33,6/14/2023 8:00:53.3
7115,81,21,6/14/2023 8:00:53.5
7115,82,1,6/14/2023 8:00:53.5
7115,81,7,6/14/2023 8:00:53.6
7115,82,4,6/14/2023 8:00:53.7
7115,81,4,6/14/2023 8:00:53.8
7115,81,19,6/14/2023 8:00:53.8
