SignalIdentifier,Timestamp,EventCode,EventParam
5306,5/16/2023 9:29:59.4,8,7
5306,5/16/2023 9:30:2.4,9,7
5306,5/16/2023 9:30:4.7,1,8
5306,5/16/2023 9:30:5.5,8,4
5306,5/16/2023 9:30:10.3,9,4
5306,5/16/2023 9:30:12.9,1,3
5306,5/16/2023 9:30:27.7,8,3
5306,5/16/2023 9:30:27.7,8,8
5306,5/16/2023 9:30:31.5,9,3
5306,5/16/2023 9:30:32.4,9,8
5306,5/16/2023 9:30:34.0,1,2
5306,5/16/2023 9:30:34.0,1,6
5306,5/16/2023 9:30:34.0,21,2
5306,5/16/2023 9:30:34.0,21,6
5306,5/16/2023 9:31:47.0,8,2
5306,5/16/2023 9:31:47.0,8,6
5306,5/16/2023 9:31:51.1,9,2
5306,5/16/2023 9:31:51.1,9,6
5306,5/16/2023 9:31:53.0,1,4
5306,5/16/2023 9:31:53.0,1,7
5306,5/16/2023 9:32:1.8,8,7
5306,5/16/2023 9:32:3.2,8,4
5306,5/16/2023 9:32:4.8,9,7
5306,5/16/2023 9:32:7.1,1,8
5306,5/16/2023 9:32:8.0,9,4
5306,5/16/2023 9:32:10.6,1,3
5306,5/16/2023 9:32:26.3,8,3
5306,5/16/2023 9:32:26.3,8,8
5306,5/16/2023 9:32:30.1,9,3
5306,5/16/2023 9:32:31.0,9,8
5306,5/16/2023 9:32:32.6,1,2
5306,5/16/2023 9:32:32.6,1,6
5306,5/16/2023 9:32:32.6,21,2
5306,5/16/2023 9:32:32.6,21,6
5306,5/16/2023 9:33:2.9,45,8
5306,5/16/2023 9:33:2.9,90,8
5306,5/16/2023 9:33:27.0,22,2
5306,5/16/2023 9:33:30.0,22,6
5306,5/16/2023 9:33:47.0,8,2
5306,5/16/2023 9:33:47.0,8,6
5306,5/16/2023 9:33:51.1,9,2
5306,5/16/2023 9:33:51.1,9,6
5306,5/16/2023 9:33:53.0,1,4
5306,5/16/2023 9:33:53.0,1,8
5306,5/16/2023 9:33:53.0,21,8
5306,5/16/2023 9:34:0.0,22,8
5306,5/16/2023 9:34:2.4,8,4
5306,5/16/2023 9:34:7.2,9,4
5306,5/16/2023 9:34:9.8,1,3
5306,5/16/2023 9:34:23.5,8,3
5306,5/16/2023 9:34:23.5,8,8
5306,5/16/2023 9:34:27.3,9,3
5306,5/16/2023 9:34:28.2,9,8
5306,5/16/2023 9:34:29.8,1,2
5306,5/16/2023 9:34:29.8,1,6
5306,5/16/2023 9:34:29.8,21,2
5306,5/16/2023 9:34:29.8,21,6
5306,5/16/2023 9:35:27.0,22,2
5306,5/16/2023 9:35:30.0,22,6
5306,5/16/2023 9:35:47.0,8,2
5306,5/16/2023 9:35:47.0,8,6
5306,5/16/2023 9:35:51.1,9,2
5306,5/16/2023 9:35:51.1,9,6
5306,5/16/2023 9:35:53.0,1,4
5306,5/16/2023 9:35:53.0,1,7
5306,5/16/2023 9:35:59.1,8,7
5306,5/16/2023 9:36:1.8,8,4
5306,5/16/2023 9:36:2.1,9,7
5306,5/16/2023 9:36:4.4,1,8
5306,5/16/2023 9:36:6.6,9,4
5306,5/16/2023 9:36:9.2,1,3
5306,5/16/2023 9:36:28.2,8,3
5306,5/16/2023 9:36:28.2,8,8
5306,5/16/2023 9:36:32.0,9,3
5306,5/16/2023 9:36:32.9,9,8
5306,5/16/2023 9:36:34.5,1,2
5306,5/16/2023 9:36:34.5,1,6
5306,5/16/2023 9:36:34.5,21,2
5306,5/16/2023 9:36:34.5,21,6
5306,5/16/2023 9:37:27.0,22,2
5306,5/16/2023 9:37:30.0,22,6
5306,5/16/2023 9:37:47.0,8,2
5306,5/16/2023 9:37:47.0,8,6
5306,5/16/2023 9:37:51.1,9,2
5306,5/16/2023 9:37:51.1,9,6
5306,5/16/2023 9:37:53.0,1,4
5306,5/16/2023 9:37:53.0,1,8
5306,5/16/2023 9:37:59.4,8,4
5306,5/16/2023 9:38:4.2,9,4
5306,5/16/2023 9:38:6.8,1,3
5306,5/16/2023 9:38:34.5,8,3
5306,5/16/2023 9:38:34.5,8,8
5306,5/16/2023 9:38:38.3,9,3
5306,5/16/2023 9:38:39.2,9,8
5306,5/16/2023 9:38:40.8,1,2
5306,5/16/2023 9:38:40.8,1,6
5306,5/16/2023 9:38:40.8,21,2
5306,5/16/2023 9:38:40.8,21,6
5306,5/16/2023 9:39:27.0,22,2
5306,5/16/2023 9:39:27.1,45,8
5306,5/16/2023 9:39:27.1,90,8
5306,5/16/2023 9:39:30.0,22,6
5306,5/16/2023 9:39:47.0,8,2
5306,5/16/2023 9:39:47.0,8,6
5306,5/16/2023 9:39:51.1,9,2
5306,5/16/2023 9:39:51.1,9,6
5306,5/16/2023 9:39:53.0,1,4
5306,5/16/2023 9:39:53.0,1,7
5306,5/16/2023 9:40:2.7,8,7
5306,5/16/2023 9:40:3.1,8,4
5306,5/16/2023 9:40:5.7,9,7
5306,5/16/2023 9:40:7.9,9,4
5306,5/16/2023 9:40:8.0,1,8
5306,5/16/2023 9:40:8.0,21,8
5306,5/16/2023 9:40:10.5,1,3
5306,5/16/2023 9:40:15.0,22,8
5306,5/16/2023 9:40:31.9,45,2
5306,5/16/2023 9:40:31.9,90,2
5306,5/16/2023 9:40:37.0,8,3
5306,5/16/2023 9:40:37.0,8,8
5306,5/16/2023 9:40:40.8,9,3
5306,5/16/2023 9:40:41.7,9,8
5306,5/16/2023 9:40:43.3,1,1
5306,5/16/2023 9:40:43.3,1,6
5306,5/16/2023 9:40:43.3,21,6
5306,5/16/2023 9:40:50.0,8,1
5306,5/16/2023 9:40:53.2,9,1
5306,5/16/2023 9:40:55.0,1,2
5306,5/16/2023 9:40:55.0,21,2
5306,5/16/2023 9:41:30.0,22,6
5306,5/16/2023 9:41:47.0,8,2
5306,5/16/2023 9:41:47.0,8,6
5306,5/16/2023 9:41:51.1,9,2
5306,5/16/2023 9:41:51.1,9,6
5306,5/16/2023 9:41:53.0,1,4
5306,5/16/2023 9:41:53.0,1,7
5306,5/16/2023 9:41:59.8,8,4
5306,5/16/2023 9:42:4.6,9,4
5306,5/16/2023 9:42:7.2,1,3
5306,5/16/2023 9:42:16.7,8,7
5306,5/16/2023 9:42:19.7,9,7
5306,5/16/2023 9:42:22.0,1,8
5306,5/16/2023 9:42:33.1,8,3
5306,5/16/2023 9:42:33.1,8,8
5306,5/16/2023 9:42:36.9,9,3
5306,5/16/2023 9:42:37.8,9,8
5306,5/16/2023 9:42:39.4,1,2
5306,5/16/2023 9:42:39.4,1,6
5306,5/16/2023 9:42:39.4,21,2
5306,5/16/2023 9:42:39.4,21,6
5306,5/16/2023 9:43:27.0,22,2
5306,5/16/2023 9:43:30.0,22,6
5306,5/16/2023 9:43:47.0,8,2
5306,5/16/2023 9:43:47.0,8,6
5306,5/16/2023 9:43:51.1,9,2
5306,5/16/2023 9:43:51.1,9,6
5306,5/16/2023 9:43:53.0,1,4
5306,5/16/2023 9:43:53.0,1,7
5306,5/16/2023 9:43:58.0,8,4
5306,5/16/2023 9:43:59.1,8,7
5306,5/16/2023 9:44:2.1,9,7
5306,5/16/2023 9:44:2.8,9,4
5306,5/16/2023 9:44:4.4,1,8
5306,5/16/2023 9:44:5.4,1,3
5306,5/16/2023 9:44:25.6,8,3
5306,5/16/2023 9:44:25.6,8,8
5306,5/16/2023 9:44:29.4,9,3
5306,5/16/2023 9:44:30.3,9,8
5306,5/16/2023 9:44:31.9,1,2
5306,5/16/2023 9:44:31.9,1,6
5306,5/16/2023 9:44:31.9,21,2
5306,5/16/2023 9:44:31.9,21,6
5306,5/16/2023 9:45:27.0,22,2
5306,5/16/2023 9:45:30.0,22,6
5306,5/16/2023 9:45:44.1,45,2
5306,5/16/2023 9:45:44.1,90,2
5306,5/16/2023 9:45:44.7,90,2
5306,5/16/2023 9:45:47.0,8,2
5306,5/16/2023 9:45:47.0,8,6
5306,5/16/2023 9:45:51.1,9,2
5306,5/16/2023 9:45:51.1,9,6
5306,5/16/2023 9:45:53.0,1,4
5306,5/16/2023 9:45:53.0,1,7
