LocationIdentifier,Timestamp,EventCode,EventParam
7191,12/1/2020 2:54:06.3,8,2
7191,12/1/2020 2:54:11.1,9,2
7191,12/1/2020 2:54:12.6,11,2
7191,12/1/2020 2:55:06.2,1,2
7191,12/1/2020 2:55:25.2,8,2
7191,12/1/2020 2:55:30.0,9,2
7191,12/1/2020 2:55:31.5,11,2
7191,12/1/2020 2:56:13.1,1,2
7191,12/1/2020 2:56:32.1,8,2
7191,12/1/2020 2:56:36.9,9,2
7191,12/1/2020 2:56:38.4,11,2
7191,12/1/2020 2:57:20.0,1,2
7191,12/1/2020 2:57:39.0,8,2
7191,12/1/2020 2:57:43.8,9,2
7191,12/1/2020 2:57:45.3,11,2
7191,12/1/2020 2:58:26.9,1,2
7191,12/1/2020 2:58:45.9,8,2
7191,12/1/2020 2:58:50.7,9,2
7191,12/1/2020 2:58:52.2,11,2
7191,12/1/2020 2:59:33.8,1,2
7191,12/1/2020 2:59:52.8,8,2
7191,12/1/2020 2:59:57.6,9,2
7191,12/1/2020 2:59:59.1,11,2
7191,12/1/2020 3:00:40.7,1,2
7191,12/1/2020 3:01:06.4,8,2
7191,12/1/2020 3:01:11.2,9,2
7191,12/1/2020 3:01:12.7,11,2
7191,12/1/2020 3:01:54.3,1,2
7191,12/1/2020 3:02:13.3,8,2
7191,12/1/2020 3:02:18.1,9,2
7191,12/1/2020 3:02:19.6,11,2
7191,12/1/2020 3:03:01.2,1,2
7191,12/1/2020 3:03:20.2,8,2
7191,12/1/2020 3:03:25.0,9,2
7191,12/1/2020 3:03:26.5,11,2
7191,12/1/2020 3:04:08.1,1,2
7191,12/1/2020 3:04:27.1,8,2
7191,12/1/2020 3:04:31.9,9,2
7191,12/1/2020 3:04:33.4,11,2
7191,12/1/2020 3:05:15.0,1,2
7191,12/1/2020 3:05:34.0,8,2
7191,12/1/2020 3:05:38.8,9,2
7191,12/1/2020 3:05:40.3,11,2
7191,12/1/2020 3:06:21.9,1,2
7191,12/1/2020 3:06:40.9,8,2
7191,12/1/2020 3:06:45.7,9,2
7191,12/1/2020 3:06:47.2,11,2
7191,12/1/2020 3:07:40.6,1,2
7191,12/1/2020 3:07:59.6,8,2
7191,12/1/2020 3:08:04.4,9,2
7191,12/1/2020 3:08:05.9,11,2
7191,12/1/2020 3:08:47.5,1,2
7191,12/1/2020 3:09:06.5,8,2
7191,12/1/2020 3:09:11.3,9,2
7191,12/1/2020 3:09:12.8,11,2
7191,12/1/2020 3:09:54.4,1,2
7191,12/1/2020 3:10:13.4,8,2
7191,12/1/2020 3:10:18.2,9,2
7191,12/1/2020 3:10:19.7,11,2
7191,12/1/2020 3:11:14.2,1,2
7191,12/1/2020 3:11:33.2,8,2
7191,12/1/2020 3:11:38.0,9,2
7191,12/1/2020 3:11:39.5,11,2
7191,12/1/2020 3:12:21.1,1,2
7191,12/1/2020 3:12:40.1,8,2
7191,12/1/2020 3:12:44.9,9,2
7191,12/1/2020 3:12:46.4,11,2
7191,12/1/2020 3:13:40.7,1,2
7191,12/1/2020 3:13:59.7,8,2
7191,12/1/2020 3:14:04.5,9,2
7191,12/1/2020 3:14:06.0,11,2
7191,12/1/2020 3:14:47.6,1,2
7191,12/1/2020 3:15:06.6,8,2
7191,12/1/2020 3:15:11.4,9,2
7191,12/1/2020 3:15:12.9,11,2
7191,12/1/2020 3:15:54.5,1,2
7191,12/1/2020 3:16:13.5,8,2
7191,12/1/2020 3:16:18.3,9,2
7191,12/1/2020 3:16:19.8,11,2
7191,12/1/2020 3:17:01.4,1,2
7191,12/1/2020 3:17:20.4,8,2
7191,12/1/2020 3:17:25.2,9,2
7191,12/1/2020 3:17:26.7,11,2
7191,12/1/2020 3:18:08.3,1,2
7191,12/1/2020 3:18:27.3,8,2
7191,12/1/2020 3:18:32.1,9,2
7191,12/1/2020 3:18:33.6,11,2
7191,12/1/2020 3:19:15.2,1,2
7191,12/1/2020 3:30:24.2,1,2
7191,12/1/2020 3:30:43.2,8,2
7191,12/1/2020 3:30:48.0,9,2
7191,12/1/2020 3:30:49.5,11,2
7191,12/1/2020 3:31:31.1,1,2
7191,12/1/2020 3:31:50.1,8,2
7191,12/1/2020 3:31:54.9,9,2
7191,12/1/2020 3:31:56.4,11,2
7191,12/1/2020 3:32:50.3,1,2
7191,12/1/2020 3:33:09.3,8,2
7191,12/1/2020 3:33:14.1,9,2
7191,12/1/2020 3:33:15.6,11,2
7191,12/1/2020 3:34:09.5,1,2
7191,12/1/2020 3:34:28.5,8,2
7191,12/1/2020 3:34:33.3,9,2
7191,12/1/2020 3:34:34.8,11,2
7191,12/1/2020 3:35:16.4,1,2
7191,12/1/2020 3:35:35.4,8,2
7191,12/1/2020 3:35:40.2,9,2
7191,12/1/2020 3:35:41.7,11,2
7191,12/1/2020 3:36:23.3,1,2
7191,12/1/2020 3:36:42.3,8,2
7191,12/1/2020 3:36:47.1,9,2
7191,12/1/2020 3:36:48.6,11,2
7191,12/1/2020 3:37:30.2,1,2
7191,12/1/2020 3:37:49.2,8,2
7191,12/1/2020 3:37:54.0,9,2
7191,12/1/2020 3:37:55.5,11,2
7191,12/1/2020 3:38:37.1,1,2
7191,12/1/2020 3:38:56.1,8,2
7191,12/1/2020 3:39:00.9,9,2
7191,12/1/2020 3:39:02.4,11,2
7191,12/1/2020 3:39:44.0,1,2
7191,12/1/2020 3:40:03.0,8,2
7191,12/1/2020 3:40:07.8,9,2
7191,12/1/2020 3:40:09.3,11,2
7191,12/1/2020 3:40:50.9,1,2
7191,12/1/2020 3:41:17.6,8,2
7191,12/1/2020 3:41:22.4,9,2
7191,12/1/2020 3:41:23.9,11,2
7191,12/1/2020 3:42:05.5,1,2
7191,12/1/2020 3:42:24.5,8,2
7191,12/1/2020 3:42:29.3,9,2
7191,12/1/2020 3:42:30.8,11,2
7191,12/1/2020 3:43:12.4,1,2
7191,12/1/2020 3:43:31.4,8,2
7191,12/1/2020 3:43:36.2,9,2
7191,12/1/2020 3:43:37.7,11,2
7191,12/1/2020 3:44:19.3,1,2
7191,12/1/2020 3:44:38.3,8,2
7191,12/1/2020 3:44:43.1,9,2
7191,12/1/2020 3:44:44.6,11,2
7191,12/1/2020 3:45:26.2,1,2
7191,12/1/2020 3:45:45.2,8,2
7191,12/1/2020 3:45:50.0,9,2
7191,12/1/2020 3:45:51.5,11,2
7191,12/1/2020 3:46:33.1,1,2
7191,12/1/2020 3:46:52.1,8,2
7191,12/1/2020 3:46:56.9,9,2
7191,12/1/2020 3:46:58.4,11,2
7191,12/1/2020 3:47:40.0,1,2
7191,12/1/2020 3:47:59.0,8,2
7191,12/1/2020 3:48:03.8,9,2
7191,12/1/2020 3:48:05.3,11,2
7191,12/1/2020 3:48:46.9,1,2
7191,12/1/2020 3:49:05.9,8,2
7191,12/1/2020 3:49:10.7,9,2
7191,12/1/2020 3:49:12.2,11,2
7191,12/1/2020 3:49:53.8,1,2
7191,12/1/2020 3:50:12.8,8,2
7191,12/1/2020 3:50:17.6,9,2
7191,12/1/2020 3:50:19.1,11,2
7191,12/1/2020 3:51:00.7,1,2
7191,12/1/2020 3:51:19.7,8,2
7191,12/1/2020 3:51:24.5,9,2
7191,12/1/2020 3:51:26.0,11,2
7191,12/1/2020 3:52:07.6,1,2
7191,12/1/2020 3:52:26.6,8,2
7191,12/1/2020 3:52:31.4,9,2
7191,12/1/2020 3:52:32.9,11,2
7191,12/1/2020 3:53:30.0,1,2
7191,12/1/2020 3:53:49.0,8,2
7191,12/1/2020 3:53:53.8,9,2
7191,12/1/2020 3:53:55.3,11,2
7191,12/1/2020 3:54:36.9,1,2
7191,12/1/2020 3:54:55.9,8,2
7191,12/1/2020 3:55:00.7,9,2
7191,12/1/2020 3:55:02.2,11,2
7191,12/1/2020 3:55:43.8,1,2
7191,12/1/2020 3:56:02.8,8,2
7191,12/1/2020 3:56:07.6,9,2
7191,12/1/2020 3:56:09.1,11,2
7191,12/1/2020 3:57:01.5,1,2
7191,12/1/2020 3:57:20.5,8,2
7191,12/1/2020 3:57:25.3,9,2
7191,12/1/2020 3:57:26.8,11,2
7191,12/1/2020 3:58:08.4,1,2
7191,12/1/2020 3:58:27.4,8,2
7191,12/1/2020 3:58:32.2,9,2
7191,12/1/2020 3:58:33.7,11,2
7191,12/1/2020 3:59:15.3,1,2
7191,12/1/2020 3:59:34.3,8,2
7191,12/1/2020 3:59:39.1,9,2
7191,12/1/2020 3:59:40.6,11,2
7191,12/1/2020 4:00:22.2,1,2
7191,12/1/2020 4:00:45.8,8,2
7191,12/1/2020 4:00:50.6,9,2
7191,12/1/2020 4:00:52.1,11,2
7191,12/1/2020 4:01:45.3,1,2
7191,12/1/2020 4:02:04.3,8,2
7191,12/1/2020 4:02:09.1,9,2
7191,12/1/2020 4:02:10.6,11,2
7191,12/1/2020 4:02:52.2,1,2
7191,12/1/2020 4:03:11.2,8,2
7191,12/1/2020 4:03:16.0,9,2
7191,12/1/2020 4:03:17.5,11,2
7191,12/1/2020 4:03:59.1,1,2
7191,12/1/2020 4:04:18.1,8,2
7191,12/1/2020 4:04:22.9,9,2
7191,12/1/2020 4:04:24.4,11,2
7191,12/1/2020 4:05:06.0,1,2
7191,12/1/2020 4:05:25.0,8,2
7191,12/1/2020 4:05:29.8,9,2
7191,12/1/2020 4:05:31.3,11,2
7191,12/1/2020 4:06:12.9,1,2
7191,12/1/2020 4:06:31.9,8,2
7191,12/1/2020 4:06:36.7,9,2
7191,12/1/2020 4:06:38.2,11,2
7191,12/1/2020 4:07:19.8,1,2
7191,12/1/2020 4:07:48.3,8,2
7191,12/1/2020 4:07:53.1,9,2
7191,12/1/2020 4:07:54.6,11,2
7191,12/1/2020 4:08:36.2,1,2
7191,12/1/2020 4:08:55.2,8,2
7191,12/1/2020 4:09:00.0,9,2
7191,12/1/2020 4:09:01.5,11,2
7191,12/1/2020 4:09:43.1,1,2
7191,12/1/2020 4:10:02.1,8,2
7191,12/1/2020 4:10:06.9,9,2
7191,12/1/2020 4:10:08.4,11,2
7191,12/1/2020 4:10:50.0,1,2
7191,12/1/2020 4:11:09.0,8,2
7191,12/1/2020 4:11:13.8,9,2
7191,12/1/2020 4:11:15.3,11,2
7191,12/1/2020 4:12:09.7,1,2
7191,12/1/2020 4:12:28.7,8,2
7191,12/1/2020 4:12:33.5,9,2
7191,12/1/2020 4:12:35.0,11,2
7191,12/1/2020 4:13:29.1,1,2
7191,12/1/2020 4:13:48.1,8,2
7191,12/1/2020 4:13:52.9,9,2
7191,12/1/2020 4:13:54.4,11,2
7191,12/1/2020 4:14:36.0,1,2
7191,12/1/2020 4:14:55.0,8,2
7191,12/1/2020 4:14:59.8,9,2
7191,12/1/2020 4:15:01.3,11,2
7191,12/1/2020 4:15:42.8,1,2
7191,12/1/2020 4:16:01.8,8,2
7191,12/1/2020 4:16:06.6,9,2
7191,12/1/2020 4:16:08.1,11,2
7191,12/1/2020 4:17:01.2,1,2
7191,12/1/2020 4:17:20.2,8,2
7191,12/1/2020 4:17:25.0,9,2
7191,12/1/2020 4:17:26.5,11,2
7191,12/1/2020 4:18:20.4,1,2
7191,12/1/2020 4:18:39.4,8,2
7191,12/1/2020 4:18:44.2,9,2
7191,12/1/2020 4:18:45.7,11,2
7191,12/1/2020 4:19:27.3,1,2
7191,12/1/2020 4:19:46.3,8,2
7191,12/1/2020 4:19:51.1,9,2
7191,12/1/2020 4:19:52.6,11,2
7191,12/1/2020 4:20:48.6,1,2
7191,12/1/2020 4:21:07.6,8,2
7191,12/1/2020 4:21:12.4,9,2
7191,12/1/2020 4:21:13.9,11,2
7191,12/1/2020 4:21:55.4,1,2
7191,12/1/2020 4:22:14.4,8,2
7191,12/1/2020 4:22:19.2,9,2
7191,12/1/2020 4:22:20.7,11,2
7191,12/1/2020 4:23:02.3,1,2
7191,12/1/2020 4:23:29.5,8,2
7191,12/1/2020 4:23:34.3,9,2
7191,12/1/2020 4:23:35.8,11,2
7191,12/1/2020 4:24:17.4,1,2
7191,12/1/2020 4:24:36.4,8,2
7191,12/1/2020 4:24:41.2,9,2
7191,12/1/2020 4:24:42.7,11,2
7191,12/1/2020 4:25:24.3,1,2
7191,12/1/2020 4:25:43.3,8,2
7191,12/1/2020 4:25:48.1,9,2
7191,12/1/2020 4:25:49.6,11,2
7191,12/1/2020 4:26:31.2,1,2
7191,12/1/2020 4:26:50.2,8,2
7191,12/1/2020 4:26:55.0,9,2
7191,12/1/2020 4:26:56.5,11,2
7191,12/1/2020 4:27:38.1,1,2
7191,12/1/2020 4:27:57.1,8,2
7191,12/1/2020 4:28:01.9,9,2
7191,12/1/2020 4:28:03.4,11,2
7191,12/1/2020 4:28:45.0,1,2
7191,12/1/2020 4:29:04.0,8,2
7191,12/1/2020 4:29:08.8,9,2
7191,12/1/2020 4:29:10.3,11,2
7191,12/1/2020 4:29:51.9,1,2
7191,12/1/2020 4:30:10.9,8,2
7191,12/1/2020 4:30:15.7,9,2
7191,12/1/2020 4:30:17.2,11,2
7191,12/1/2020 4:30:58.8,1,2
7191,12/1/2020 4:31:17.8,8,2
7191,12/1/2020 4:31:22.6,9,2
7191,12/1/2020 4:31:24.1,11,2
7191,12/1/2020 4:32:05.7,1,2
7191,12/1/2020 4:32:24.7,8,2
7191,12/1/2020 4:32:29.5,9,2
7191,12/1/2020 4:32:31.0,11,2
7191,12/1/2020 4:33:23.4,1,2
7191,12/1/2020 4:33:42.4,8,2
7191,12/1/2020 4:33:47.2,9,2
7191,12/1/2020 4:33:48.7,11,2
7191,12/1/2020 4:34:30.3,1,2
7191,12/1/2020 4:34:49.3,8,2
7191,12/1/2020 4:34:54.1,9,2
7191,12/1/2020 4:34:55.6,11,2
7191,12/1/2020 4:35:37.2,1,2
7191,12/1/2020 4:35:56.2,8,2
7191,12/1/2020 4:36:01.0,9,2
7191,12/1/2020 4:36:02.5,11,2
7191,12/1/2020 4:36:44.1,1,2
7191,12/1/2020 4:37:09.8,8,2
7191,12/1/2020 4:37:14.6,9,2
7191,12/1/2020 4:37:16.1,11,2
7191,12/1/2020 4:37:57.7,1,2
7191,12/1/2020 4:38:16.7,8,2
7191,12/1/2020 4:38:21.5,9,2
7191,12/1/2020 4:38:23.0,11,2
7191,12/1/2020 4:39:04.6,1,2
7191,12/1/2020 4:39:23.6,8,2
7191,12/1/2020 4:39:28.4,9,2
7191,12/1/2020 4:39:29.9,11,2
7191,12/1/2020 4:40:11.4,1,2
7191,12/1/2020 4:40:30.4,8,2
7191,12/1/2020 4:40:35.2,9,2
7191,12/1/2020 4:40:36.7,11,2
7191,12/1/2020 4:41:18.3,1,2
7191,12/1/2020 4:41:37.3,8,2
7191,12/1/2020 4:41:42.1,9,2
7191,12/1/2020 4:41:43.6,11,2
7191,12/1/2020 4:42:25.2,1,2
7191,12/1/2020 4:42:44.2,8,2
7191,12/1/2020 4:42:49.0,9,2
7191,12/1/2020 4:42:50.5,11,2
7191,12/1/2020 4:43:32.1,1,2
7191,12/1/2020 4:43:52.2,8,2
7191,12/1/2020 4:43:57.0,9,2
7191,12/1/2020 4:43:58.5,11,2
7191,12/1/2020 4:44:51.8,1,2
7191,12/1/2020 4:45:10.8,8,2
7191,12/1/2020 4:45:15.6,9,2
7191,12/1/2020 4:45:17.1,11,2
7191,12/1/2020 4:45:58.7,1,2
7191,12/1/2020 4:46:17.7,8,2
7191,12/1/2020 4:46:22.5,9,2
7191,12/1/2020 4:46:24.0,11,2
7191,12/1/2020 4:47:05.6,1,2
7191,12/1/2020 4:47:24.6,8,2
7191,12/1/2020 4:47:29.4,9,2
7191,12/1/2020 4:47:30.9,11,2
7191,12/1/2020 4:48:12.5,1,2
7191,12/1/2020 4:48:31.5,8,2
7191,12/1/2020 4:48:36.3,9,2
7191,12/1/2020 4:48:37.8,11,2
7191,12/1/2020 4:49:31.1,1,2
7191,12/1/2020 4:49:50.1,8,2
7191,12/1/2020 4:49:54.9,9,2
7191,12/1/2020 4:49:56.4,11,2
7191,12/1/2020 4:50:52.8,1,2
7191,12/1/2020 4:51:11.8,8,2
7191,12/1/2020 4:51:16.6,9,2
7191,12/1/2020 4:51:18.1,11,2
7191,12/1/2020 4:52:13.1,1,2
7191,12/1/2020 4:52:32.1,8,2
7191,12/1/2020 4:52:36.9,9,2
7191,12/1/2020 4:52:38.4,11,2
7191,12/1/2020 4:53:34.6,1,2
7191,12/1/2020 4:53:53.6,8,2
7191,12/1/2020 4:53:58.4,9,2
7191,12/1/2020 4:53:59.9,11,2
7191,12/1/2020 4:54:53.4,1,2
7191,12/1/2020 4:55:12.4,8,2
7191,12/1/2020 4:55:17.2,9,2
7191,12/1/2020 4:55:18.7,11,2
7191,12/1/2020 4:56:00.3,1,2
7191,12/1/2020 4:56:19.3,8,2
7191,12/1/2020 4:56:24.1,9,2
7191,12/1/2020 4:56:25.6,11,2
7191,12/1/2020 4:57:07.2,1,2
7191,12/1/2020 4:57:26.2,8,2
7191,12/1/2020 4:57:31.0,9,2
7191,12/1/2020 4:57:32.5,11,2
7191,12/1/2020 4:58:27.1,1,2
7191,12/1/2020 4:58:46.1,8,2
7191,12/1/2020 4:58:50.9,9,2
7191,12/1/2020 4:58:52.4,11,2
7191,12/1/2020 4:59:50.7,1,2
7191,12/1/2020 5:00:09.7,8,2
7191,12/1/2020 5:00:14.5,9,2
7191,12/1/2020 5:00:16.0,11,2
7191,12/1/2020 5:00:57.6,1,2
7191,12/1/2020 5:01:23.5,8,2
7191,12/1/2020 5:01:28.3,9,2
7191,12/1/2020 5:01:29.8,11,2
7191,12/1/2020 5:02:26.3,1,2
7191,12/1/2020 5:02:45.3,8,2
7191,12/1/2020 5:02:50.1,9,2
7191,12/1/2020 5:02:51.6,11,2
7191,12/1/2020 5:03:33.2,1,2
7191,12/1/2020 5:03:52.2,8,2
7191,12/1/2020 5:03:57.0,9,2
7191,12/1/2020 5:03:58.5,11,2
7191,12/1/2020 5:04:40.1,1,2
7191,12/1/2020 5:04:59.1,8,2
7191,12/1/2020 5:05:03.9,9,2
7191,12/1/2020 5:05:05.4,11,2
7191,12/1/2020 5:05:59.0,1,2
7191,12/1/2020 5:06:18.0,8,2
7191,12/1/2020 5:06:22.8,9,2
7191,12/1/2020 5:06:24.3,11,2
7191,12/1/2020 5:07:20.0,1,2
7191,12/1/2020 5:07:39.0,8,2
7191,12/1/2020 5:07:43.8,9,2
7191,12/1/2020 5:07:45.3,11,2
7191,12/1/2020 5:08:39.3,1,2
7191,12/1/2020 5:08:58.3,8,2
7191,12/1/2020 5:09:03.1,9,2
7191,12/1/2020 5:09:04.6,11,2
7191,12/1/2020 5:10:01.3,1,2
7191,12/1/2020 5:10:20.3,8,2
7191,12/1/2020 5:10:25.1,9,2
7191,12/1/2020 5:10:26.6,11,2
7191,12/1/2020 5:11:08.2,1,2
7191,12/1/2020 5:11:27.2,8,2
7191,12/1/2020 5:11:32.0,9,2
7191,12/1/2020 5:11:33.5,11,2
7191,12/1/2020 5:12:15.1,1,2
7191,12/1/2020 5:12:34.1,8,2
7191,12/1/2020 5:12:38.9,9,2
7191,12/1/2020 5:12:40.4,11,2
7191,12/1/2020 5:13:22.0,1,2
7191,12/1/2020 5:13:41.0,8,2
7191,12/1/2020 5:13:45.8,9,2
7191,12/1/2020 5:13:47.3,11,2
7191,12/1/2020 5:14:28.9,1,2
7191,12/1/2020 5:14:55.8,8,2
7191,12/1/2020 5:15:00.6,9,2
7191,12/1/2020 5:15:02.1,11,2
7191,12/1/2020 5:15:43.7,1,2
7191,12/1/2020 5:16:11.1,8,2
7191,12/1/2020 5:16:15.9,9,2
7191,12/1/2020 5:16:17.4,11,2
7191,12/1/2020 5:16:59.0,1,2
7191,12/1/2020 5:17:18.0,8,2
7191,12/1/2020 5:17:22.8,9,2
7191,12/1/2020 5:17:24.3,11,2
7191,12/1/2020 5:18:05.9,1,2
7191,12/1/2020 5:18:25.4,8,2
7191,12/1/2020 5:18:30.2,9,2
7191,12/1/2020 5:18:31.7,11,2
7191,12/1/2020 5:19:13.3,1,2
7191,12/1/2020 5:19:32.3,8,2
7191,12/1/2020 5:19:37.1,9,2
7191,12/1/2020 5:19:38.6,11,2
7191,12/1/2020 5:20:35.2,1,2
7191,12/1/2020 5:20:54.2,8,2
7191,12/1/2020 5:20:59.0,9,2
7191,12/1/2020 5:21:00.5,11,2
7191,12/1/2020 5:21:42.1,1,2
7191,12/1/2020 5:22:01.1,8,2
7191,12/1/2020 5:22:05.9,9,2
7191,12/1/2020 5:22:07.4,11,2
7191,12/1/2020 5:22:49.0,1,2
7191,12/1/2020 5:23:08.0,8,2
7191,12/1/2020 5:23:12.8,9,2
7191,12/1/2020 5:23:14.3,11,2
7191,12/1/2020 5:23:55.9,1,2
7191,12/1/2020 5:24:14.9,8,2
7191,12/1/2020 5:24:19.7,9,2
7191,12/1/2020 5:24:21.2,11,2
7191,12/1/2020 5:25:02.8,1,2
7191,12/1/2020 5:25:26.5,8,2
7191,12/1/2020 5:25:31.3,9,2
7191,12/1/2020 5:25:32.8,11,2
7191,12/1/2020 5:26:14.4,1,2
7191,12/1/2020 5:26:33.4,8,2
7191,12/1/2020 5:26:38.2,9,2
7191,12/1/2020 5:26:39.7,11,2
7191,12/1/2020 5:27:37.7,1,2
7191,12/1/2020 5:27:56.7,8,2
7191,12/1/2020 5:28:01.5,9,2
7191,12/1/2020 5:28:03.0,11,2
7191,12/1/2020 5:28:44.6,1,2
7191,12/1/2020 5:29:17.0,8,2
7191,12/1/2020 5:29:21.8,9,2
7191,12/1/2020 5:29:23.3,11,2
7191,12/1/2020 5:30:19.7,1,2
7191,12/1/2020 5:30:42.1,8,2
7191,12/1/2020 5:30:46.9,9,2
7191,12/1/2020 5:30:48.4,11,2
7191,12/1/2020 5:31:30.0,1,2
7191,12/1/2020 5:31:56.9,8,2
7191,12/1/2020 5:32:01.7,9,2
7191,12/1/2020 5:32:03.2,11,2
7191,12/1/2020 5:32:44.8,1,2
7191,12/1/2020 5:33:03.8,8,2
7191,12/1/2020 5:33:08.6,9,2
7191,12/1/2020 5:33:10.1,11,2
7191,12/1/2020 5:34:04.0,1,2
7191,12/1/2020 5:34:44.0,8,2
7191,12/1/2020 5:34:48.8,9,2
7191,12/1/2020 5:34:50.3,11,2
7191,12/1/2020 5:35:31.9,1,2
7191,12/1/2020 5:36:03.3,8,2
7191,12/1/2020 5:36:08.1,9,2
7191,12/1/2020 5:36:09.6,11,2
7191,12/1/2020 5:37:05.6,1,2
7191,12/1/2020 5:37:45.6,8,2
7191,12/1/2020 5:37:50.4,9,2
7191,12/1/2020 5:37:51.9,11,2
7191,12/1/2020 5:38:48.6,1,2
7191,12/1/2020 5:39:07.6,8,2
7191,12/1/2020 5:39:12.4,9,2
7191,12/1/2020 5:39:13.9,11,2
7191,12/1/2020 5:40:08.2,1,2
7191,12/1/2020 5:40:27.2,8,2
7191,12/1/2020 5:40:32.0,9,2
7191,12/1/2020 5:40:33.5,11,2
7191,12/1/2020 5:41:15.1,1,2
7191,12/1/2020 5:41:34.1,8,2
7191,12/1/2020 5:41:38.9,9,2
7191,12/1/2020 5:41:40.4,11,2
7191,12/1/2020 5:42:34.6,1,2
7191,12/1/2020 5:42:53.6,8,2
7191,12/1/2020 5:42:58.4,9,2
7191,12/1/2020 5:42:59.9,11,2
7191,12/1/2020 5:43:41.5,1,2
7191,12/1/2020 5:44:06.8,8,2
7191,12/1/2020 5:44:11.6,9,2
7191,12/1/2020 5:44:13.1,11,2
7191,12/1/2020 5:45:10.0,1,2
7191,12/1/2020 5:45:29.0,8,2
7191,12/1/2020 5:45:33.8,9,2
7191,12/1/2020 5:45:35.3,11,2
7191,12/1/2020 5:46:16.9,1,2
7191,12/1/2020 5:46:48.1,8,2
7191,12/1/2020 5:46:52.9,9,2
7191,12/1/2020 5:46:54.4,11,2
7191,12/1/2020 5:47:56.3,1,2
7191,12/1/2020 5:48:15.3,8,2
7191,12/1/2020 5:48:20.1,9,2
7191,12/1/2020 5:48:21.6,11,2
7191,12/1/2020 5:49:19.4,1,2
7191,12/1/2020 5:49:41.2,8,2
7191,12/1/2020 5:49:46.0,9,2
7191,12/1/2020 5:49:47.5,11,2
7191,12/1/2020 5:50:41.6,1,2
7191,12/1/2020 5:51:00.6,8,2
7191,12/1/2020 5:51:05.4,9,2
7191,12/1/2020 5:51:06.9,11,2
7191,12/1/2020 5:51:48.5,1,2
7191,12/1/2020 5:52:08.3,8,2
7191,12/1/2020 5:52:13.1,9,2
7191,12/1/2020 5:52:14.6,11,2
7191,12/1/2020 5:52:56.2,1,2
7191,12/1/2020 5:53:27.7,8,2
7191,12/1/2020 5:53:32.5,9,2
7191,12/1/2020 5:53:34.0,11,2
7191,12/1/2020 5:54:15.6,1,2
7191,12/1/2020 5:54:34.6,8,2
7191,12/1/2020 5:54:39.4,9,2
7191,12/1/2020 5:54:40.9,11,2
7191,12/1/2020 5:55:36.9,1,2
7191,12/1/2020 5:55:55.9,8,2
7191,12/1/2020 5:56:00.7,9,2
7191,12/1/2020 5:56:02.2,11,2
7191,12/1/2020 5:56:43.8,1,2
7191,12/1/2020 5:57:02.8,8,2
7191,12/1/2020 5:57:07.6,9,2
7191,12/1/2020 5:57:09.1,11,2
7191,12/1/2020 5:57:50.7,1,2
7191,12/1/2020 5:58:09.7,8,2
7191,12/1/2020 5:58:14.5,9,2
7191,12/1/2020 5:58:16.0,11,2
7191,12/1/2020 5:59:08.8,1,2
7191,12/1/2020 5:59:27.8,8,2
7191,12/1/2020 5:59:32.6,9,2
7191,12/1/2020 5:59:34.1,11,2
7191,12/1/2020 6:00:15.7,1,2
7191,12/1/2020 6:01:03.9,8,2
7191,12/1/2020 6:01:08.7,9,2
7191,12/1/2020 6:01:10.2,11,2
7191,12/1/2020 6:01:51.8,1,2
7191,12/1/2020 6:02:31.5,8,2
7191,12/1/2020 6:02:36.3,9,2
7191,12/1/2020 6:02:37.8,11,2
7191,12/1/2020 6:03:19.4,1,2
7191,12/1/2020 6:04:15.1,8,2
7191,12/1/2020 6:04:19.9,9,2
7191,12/1/2020 6:04:21.4,11,2
7191,12/1/2020 6:05:14.1,1,2
7191,12/1/2020 6:05:59.6,8,2
7191,12/1/2020 6:06:04.4,9,2
7191,12/1/2020 6:06:05.9,11,2
7191,12/1/2020 6:06:59.5,1,2
7191,12/1/2020 6:07:47.6,8,2
7191,12/1/2020 6:07:52.4,9,2
7191,12/1/2020 6:07:53.9,11,2
7191,12/1/2020 6:08:35.5,1,2
7191,12/1/2020 6:09:35.6,8,2
7191,12/1/2020 6:09:40.4,9,2
7191,12/1/2020 6:09:41.9,11,2
7191,12/1/2020 6:10:40.1,1,2
7191,12/1/2020 6:11:23.6,8,2
7191,12/1/2020 6:11:28.4,9,2
7191,12/1/2020 6:11:29.9,11,2
7191,12/1/2020 6:12:24.0,1,2
7191,12/1/2020 6:13:11.6,8,2
7191,12/1/2020 6:13:16.4,9,2
7191,12/1/2020 6:13:17.9,11,2
7191,12/1/2020 6:13:59.5,1,2
7191,12/1/2020 6:14:59.6,8,2
7191,12/1/2020 6:15:04.4,9,2
7191,12/1/2020 6:15:05.9,11,2
7191,12/1/2020 6:15:59.2,1,2
7191,12/1/2020 6:16:47.6,8,2
7191,12/1/2020 6:16:52.4,9,2
7191,12/1/2020 6:16:53.9,11,2
7191,12/1/2020 6:17:54.4,1,2
7191,12/1/2020 6:18:35.6,8,2
7191,12/1/2020 6:18:40.4,9,2
7191,12/1/2020 6:18:41.9,11,2
7191,12/1/2020 6:19:35.8,1,2
7191,12/1/2020 6:20:23.6,8,2
7191,12/1/2020 6:20:28.4,9,2
7191,12/1/2020 6:20:29.9,11,2
7191,12/1/2020 6:21:24.1,1,2
7191,12/1/2020 6:22:11.6,8,2
7191,12/1/2020 6:22:16.4,9,2
