DetectorId,Mph,Kph,TimeStamp
500006,46,74,6/14/2023 18:21:56.6
500006,46,74,6/14/2023 18:21:58.3
500008,27,43,6/14/2023 18:22:00.0
500006,37,60,6/14/2023 18:22:00.3
500006,41,66,6/14/2023 18:22:02.0
500006,39,63,6/14/2023 18:22:07.0
500008,37,60,6/14/2023 18:22:10.3
500006,49,79,6/14/2023 18:22:25.8
500008,48,77,6/14/2023 18:22:26.9
500008,49,79,6/14/2023 18:22:35.4
500008,44,71,6/14/2023 18:22:36.2
500006,29,47,6/14/2023 18:22:38.1
500006,49,79,6/14/2023 18:22:38.4
500008,51,82,6/14/2023 18:22:40.7
500006,22,35,6/14/2023 18:22:45.8
500008,35,56,6/14/2023 18:22:46.0
500008,40,64,6/14/2023 18:22:47.5
500006,46,74,6/14/2023 18:22:48.5
500008,21,34,6/14/2023 18:22:49.5
500006,55,89,6/14/2023 18:22:50.7
500006,48,77,6/14/2023 18:22:51.6
500008,40,64,6/14/2023 18:22:54.6
500008,36,58,6/14/2023 18:22:57.3
500006,19,31,6/14/2023 18:22:57.6
500006,35,56,6/14/2023 18:23:00.8
500008,40,64,6/14/2023 18:23:01.3
500008,53,85,6/14/2023 18:23:03.6
500008,45,72,6/14/2023 18:23:04.5
500006,45,72,6/14/2023 18:23:08.4
500008,41,66,6/14/2023 18:23:09.7
500008,50,80,6/14/2023 18:23:10.8
500008,28,45,6/14/2023 18:23:19.7
500006,32,51,6/14/2023 18:23:20.4
500006,27,43,6/14/2023 18:23:21.1
500006,20,32,6/14/2023 18:23:27.6
500008,38,61,6/14/2023 18:23:32.2
500008,25,40,6/14/2023 18:23:51.5
500006,26,42,6/14/2023 18:23:54.5
500006,25,40,6/14/2023 18:23:55.8
500006,6,10,6/14/2023 18:24:07.9
500008,16,26,6/14/2023 18:24:13.7
500008,20,32,6/14/2023 18:24:19.6
500006,24,39,6/14/2023 18:24:23.0
500006,24,39,6/14/2023 18:24:26.7
500008,40,64,6/14/2023 18:24:26.9
500006,16,26,6/14/2023 18:24:29.4
500006,18,29,6/14/2023 18:24:31.5
500006,17,27,6/14/2023 18:24:33.1
500008,26,42,6/14/2023 18:24:34.3
500006,28,45,6/14/2023 18:24:37.0
500008,4,6,6/14/2023 18:24:38.3
500006,53,85,6/14/2023 18:24:39.8
500006,51,82,6/14/2023 18:24:42.6
500008,24,39,6/14/2023 18:24:46.2
500008,24,39,6/14/2023 18:24:57.9
500008,34,55,6/14/2023 18:24:58.8
500008,36,58,6/14/2023 18:24:59.8
500008,31,50,6/14/2023 18:25:00.9
500006,45,72,6/14/2023 18:25:01.7
500008,33,53,6/14/2023 18:25:02.2
500006,37,60,6/14/2023 18:25:05.6
500008,48,77,6/14/2023 18:25:07.0
500008,36,58,6/14/2023 18:25:09.5
500006,46,74,6/14/2023 18:25:14.0
500008,34,55,6/14/2023 18:25:15.2
500008,40,64,6/14/2023 18:25:16.4
500006,56,90,6/14/2023 18:25:17.2
500008,31,50,6/14/2023 18:25:19.2
500008,37,60,6/14/2023 18:25:20.0
500008,55,89,6/14/2023 18:25:22.3
500008,2,3,6/14/2023 18:25:24.5
500006,44,71,6/14/2023 18:25:26.3
500006,41,66,6/14/2023 18:25:28.5
500008,39,63,6/14/2023 18:25:30.8
500006,42,68,6/14/2023 18:25:33.8
500008,40,64,6/14/2023 18:25:33.8
500006,45,72,6/14/2023 18:25:37.1
500008,39,63,6/14/2023 18:25:39.2
500008,35,56,6/14/2023 18:25:40.2
500006,46,74,6/14/2023 18:25:40.4
500008,46,74,6/14/2023 18:25:52.1
500006,40,64,6/14/2023 18:25:52.1
500008,34,55,6/14/2023 18:26:04.7
500008,31,50,6/14/2023 18:26:13.4
500008,33,53,6/14/2023 18:26:32.0
500006,28,45,6/14/2023 18:26:36.3
500006,34,55,6/14/2023 18:26:38.2
500008,46,74,6/14/2023 18:26:43.2
500006,29,47,6/14/2023 18:26:46.5
500008,17,27,6/14/2023 18:26:47.2
500006,20,32,6/14/2023 18:26:52.2
500008,37,60,6/14/2023 18:26:55.1
500006,35,56,6/14/2023 18:26:56.1
500006,6,10,6/14/2023 18:27:01.1
500006,24,39,6/14/2023 18:27:03.3
500006,5,8,6/14/2023 18:27:06.2
500006,24,39,6/14/2023 18:27:06.5
500006,41,66,6/14/2023 18:27:12.4
500006,22,35,6/14/2023 18:27:15.2
500006,22,35,6/14/2023 18:27:17.0
500006,20,32,6/14/2023 18:27:22.5
500008,41,66,6/14/2023 18:27:25.2
500006,26,42,6/14/2023 18:27:28.7
500006,55,89,6/14/2023 18:27:33.0
500008,38,61,6/14/2023 18:27:35.7
500008,52,84,6/14/2023 18:27:37.3
500006,42,68,6/14/2023 18:27:39.7
500008,43,69,6/14/2023 18:27:42.4
500006,49,79,6/14/2023 18:27:48.2
500008,42,68,6/14/2023 18:27:49.0
500006,49,79,6/14/2023 18:27:49.4
500006,45,72,6/14/2023 18:27:50.4
500006,49,79,6/14/2023 18:27:53.2
500006,44,71,6/14/2023 18:27:54.3
500008,44,71,6/14/2023 18:27:57.1
500008,37,60,6/14/2023 18:27:58.5
500008,44,71,6/14/2023 18:28:00.3
500008,34,55,6/14/2023 18:28:04.4
500008,39,63,6/14/2023 18:28:05.1
500006,50,80,6/14/2023 18:28:09.7
500008,42,68,6/14/2023 18:28:10.8
500008,42,68,6/14/2023 18:28:16.4
500008,38,61,6/14/2023 18:28:18.0
500008,46,74,6/14/2023 18:28:28.3
500008,35,56,6/14/2023 18:28:37.8
500008,55,89,6/14/2023 18:28:38.5
500006,32,51,6/14/2023 18:28:43.7
500006,34,55,6/14/2023 18:28:46.6
500006,32,51,6/14/2023 18:28:47.5
500006,32,51,6/14/2023 18:28:49.0
500006,28,45,6/14/2023 18:28:51.3
500006,25,40,6/14/2023 18:28:55.0
500006,26,42,6/14/2023 18:28:59.0
500006,23,37,6/14/2023 18:29:00.0
500006,28,45,6/14/2023 18:29:01.0
500008,34,55,6/14/2023 18:29:05.9
500006,11,18,6/14/2023 18:29:13.1
500008,28,45,6/14/2023 18:29:14.3
500006,19,31,6/14/2023 18:29:16.0
500006,2,3,6/14/2023 18:29:18.4
500006,15,24,6/14/2023 18:29:20.2
500006,44,71,6/14/2023 18:29:22.8
500006,10,16,6/14/2023 18:29:28.3
500006,37,60,6/14/2023 18:29:30.8
500006,23,37,6/14/2023 18:29:31.8
500008,35,56,6/14/2023 18:29:40.8
500006,34,55,6/14/2023 18:29:42.7
500006,36,58,6/14/2023 18:29:50.3
500008,49,79,6/14/2023 18:29:53.5
500006,41,66,6/14/2023 18:29:55.5
500008,43,69,6/14/2023 18:29:58.1
500008,42,68,6/14/2023 18:30:00.8
500006,49,79,6/14/2023 18:30:06.2
500008,42,68,6/14/2023 18:30:06.8
500008,40,64,6/14/2023 18:30:13.4
500006,20,32,6/14/2023 18:30:14.1
500006,56,90,6/14/2023 18:30:15.1
500006,37,60,6/14/2023 18:30:16.4
500006,42,68,6/14/2023 18:30:17.2
500008,55,89,6/14/2023 18:30:18.1
500008,21,34,6/14/2023 18:30:19.4
500006,44,71,6/14/2023 18:30:20.0
500006,45,72,6/14/2023 18:30:21.8
500008,55,89,6/14/2023 18:30:22.5
500008,40,64,6/14/2023 18:30:24.2
500006,55,89,6/14/2023 18:30:25.4
500006,41,66,6/14/2023 18:30:26.6
500006,41,66,6/14/2023 18:30:28.0
500008,33,53,6/14/2023 18:30:30.6
500008,47,76,6/14/2023 18:30:33.9
500008,43,69,6/14/2023 18:30:42.2
500006,31,50,6/14/2023 18:30:46.8
500008,41,66,6/14/2023 18:31:00.0
500008,37,60,6/14/2023 18:31:02.8
500008,55,89,6/14/2023 18:31:08.3
500006,37,60,6/14/2023 18:31:11.6
500006,38,61,6/14/2023 18:31:15.2
500006,35,56,6/14/2023 18:31:16.2
500006,29,47,6/14/2023 18:31:18.9
500008,37,60,6/14/2023 18:31:21.6
500008,55,89,6/14/2023 18:31:22.1
500006,28,45,6/14/2023 18:31:24.2
500006,21,34,6/14/2023 18:31:26.4
500006,55,89,6/14/2023 18:31:26.9
500006,22,35,6/14/2023 18:31:34.9
500006,49,79,6/14/2023 18:31:35.1
500006,16,26,6/14/2023 18:31:42.8
500006,20,32,6/14/2023 18:31:43.4
500006,23,37,6/14/2023 18:31:47.6
500008,32,51,6/14/2023 18:31:57.2
500006,33,53,6/14/2023 18:32:00.7
500006,25,40,6/14/2023 18:32:03.1
500006,46,74,6/14/2023 18:32:04.3
500008,45,72,6/14/2023 18:32:16.5
500008,48,77,6/14/2023 18:32:19.1
500006,38,61,6/14/2023 18:32:21.7
500008,43,69,6/14/2023 18:32:22.1
500006,48,77,6/14/2023 18:32:23.0
500008,44,71,6/14/2023 18:32:24.0
500008,55,89,6/14/2023 18:32:24.3
500008,52,84,6/14/2023 18:32:25.9
500006,47,76,6/14/2023 18:32:26.4
500008,42,68,6/14/2023 18:32:27.6
500008,49,79,6/14/2023 18:32:35.2
500006,48,77,6/14/2023 18:32:36.3
500008,43,69,6/14/2023 18:32:41.6
500008,55,89,6/14/2023 18:32:44.7
500008,43,69,6/14/2023 18:32:46.3
500006,45,72,6/14/2023 18:32:47.6
500008,46,74,6/14/2023 18:32:48.2
500006,51,82,6/14/2023 18:32:48.5
500006,44,71,6/14/2023 18:32:48.9
500008,41,66,6/14/2023 18:32:50.1
500006,80,129,6/14/2023 18:32:52.2
500006,51,82,6/14/2023 18:32:55.1
500006,44,71,6/14/2023 18:32:55.8
500008,46,74,6/14/2023 18:32:57.0
500008,54,87,6/14/2023 18:32:58.1
500006,45,72,6/14/2023 18:32:58.3
500008,49,79,6/14/2023 18:33:00.3
500008,33,53,6/14/2023 18:33:02.3
500006,38,61,6/14/2023 18:33:02.6
500006,26,42,6/14/2023 18:33:04.6
500006,48,77,6/14/2023 18:33:04.8
500008,30,48,6/14/2023 18:33:06.2
500008,38,61,6/14/2023 18:33:06.8
500008,46,74,6/14/2023 18:33:07.8
500008,43,69,6/14/2023 18:33:22.7
500006,37,60,6/14/2023 18:33:25.9
500008,43,69,6/14/2023 18:33:27.6
500008,43,69,6/14/2023 18:33:32.0
500006,47,76,6/14/2023 18:33:57.1
500006,42,68,6/14/2023 18:34:00.9
500008,23,37,6/14/2023 18:34:03.6
500006,32,51,6/14/2023 18:34:06.9
500006,34,55,6/14/2023 18:34:08.3
500008,25,40,6/14/2023 18:34:08.7
500006,44,71,6/14/2023 18:34:16.9
500006,55,89,6/14/2023 18:34:17.4
500006,40,64,6/14/2023 18:34:20.9
500006,34,55,6/14/2023 18:34:22.4
500006,41,66,6/14/2023 18:34:27.4
500006,40,64,6/14/2023 18:34:29.1
500008,20,32,6/14/2023 18:34:34.9
500006,41,66,6/14/2023 18:34:36.5
500008,19,31,6/14/2023 18:34:44.8
500006,55,89,6/14/2023 18:34:47.6
500006,55,89,6/14/2023 18:34:49.5
500006,44,71,6/14/2023 18:34:58.0
500006,42,68,6/14/2023 18:35:00.3
500006,46,74,6/14/2023 18:35:03.0
500008,51,82,6/14/2023 18:35:03.7
500008,50,80,6/14/2023 18:35:04.4
500006,43,69,6/14/2023 18:35:07.0
500006,47,76,6/14/2023 18:35:08.8
500008,46,74,6/14/2023 18:35:09.6
500008,42,68,6/14/2023 18:35:10.1
500006,40,64,6/14/2023 18:35:11.1
500008,43,69,6/14/2023 18:35:12.6
500006,39,63,6/14/2023 18:35:13.1
500008,46,74,6/14/2023 18:35:14.3
500006,42,68,6/14/2023 18:35:14.4
500006,43,69,6/14/2023 18:35:18.0
500008,49,79,6/14/2023 18:35:19.4
500008,46,74,6/14/2023 18:35:20.6
500006,46,74,6/14/2023 18:35:21.7
500008,48,77,6/14/2023 18:35:23.6
500008,40,64,6/14/2023 18:35:27.0
500008,31,50,6/14/2023 18:35:28.1
500008,45,72,6/14/2023 18:35:32.2
500008,23,37,6/14/2023 18:35:42.8
500006,40,64,6/14/2023 18:35:46.9
500008,41,66,6/14/2023 18:35:48.3
500006,32,51,6/14/2023 18:35:53.2
500008,31,50,6/14/2023 18:36:04.2
500008,36,58,6/14/2023 18:36:11.2
500006,35,56,6/14/2023 18:36:18.4
500006,25,40,6/14/2023 18:36:25.9
500006,15,24,6/14/2023 18:36:32.7
500006,9,14,6/14/2023 18:36:33.0
500008,36,58,6/14/2023 18:36:34.2
500008,39,63,6/14/2023 18:36:35.0
500006,24,39,6/14/2023 18:36:39.8
500008,21,34,6/14/2023 18:36:42.3
500006,37,60,6/14/2023 18:36:53.1
500006,16,26,6/14/2023 18:37:03.1
500006,38,61,6/14/2023 18:37:04.7
500006,40,64,6/14/2023 18:37:06.8
500006,50,80,6/14/2023 18:37:08.8
500006,35,56,6/14/2023 18:37:13.8
500008,29,47,6/14/2023 18:37:19.6
500006,55,89,6/14/2023 18:37:23.6
500008,37,60,6/14/2023 18:37:23.6
500008,37,60,6/14/2023 18:37:26.8
500008,43,69,6/14/2023 18:37:36.6
500008,42,68,6/14/2023 18:37:39.0
500008,27,43,6/14/2023 18:37:41.9
500008,45,72,6/14/2023 18:37:42.2
500006,43,69,6/14/2023 18:37:42.9
500008,41,66,6/14/2023 18:37:44.7
500008,44,71,6/14/2023 18:37:47.1
500008,43,69,6/14/2023 18:37:47.3
500008,43,69,6/14/2023 18:37:47.7
500008,55,89,6/14/2023 18:37:48.2
500008,39,63,6/14/2023 18:37:50.2
500008,55,89,6/14/2023 18:37:52.7
500006,48,77,6/14/2023 18:37:52.9
500008,39,63,6/14/2023 18:37:54.2
500008,40,64,6/14/2023 18:37:55.7
500008,49,79,6/14/2023 18:37:57.3
500006,40,64,6/14/2023 18:37:58.0
500006,49,79,6/14/2023 18:37:59.6
500008,35,56,6/14/2023 18:38:01.3
500006,44,71,6/14/2023 18:38:02.3
500006,55,89,6/14/2023 18:38:02.8
500008,38,61,6/14/2023 18:38:03.6
500006,41,66,6/14/2023 18:38:04.9
500008,38,61,6/14/2023 18:38:07.6
500006,39,63,6/14/2023 18:38:07.7
500006,45,72,6/14/2023 18:38:08.0
500006,43,69,6/14/2023 18:38:09.8
500006,38,61,6/14/2023 18:38:12.7
500006,36,58,6/14/2023 18:38:33.8
500008,36,58,6/14/2023 18:38:37.7
500006,43,69,6/14/2023 18:38:37.7
500008,33,53,6/14/2023 18:38:40.0
500006,31,50,6/14/2023 18:38:42.3
500008,26,42,6/14/2023 18:39:06.7
500008,32,51,6/14/2023 18:39:19.4
500008,34,55,6/14/2023 18:39:22.1
500006,18,29,6/14/2023 18:39:22.4
500006,21,34,6/14/2023 18:39:29.7
500008,20,32,6/14/2023 18:39:33.4
500006,13,21,6/14/2023 18:39:33.6
500006,28,45,6/14/2023 18:39:36.2
500006,53,85,6/14/2023 18:39:52.2
500006,48,77,6/14/2023 18:39:57.9
500006,50,80,6/14/2023 18:39:58.1
500008,40,64,6/14/2023 18:39:59.1
500006,43,69,6/14/2023 18:40:00.6
500008,48,77,6/14/2023 18:40:02.0
500008,43,69,6/14/2023 18:40:05.2
500006,50,80,6/14/2023 18:40:05.9
500008,40,64,6/14/2023 18:40:06.3
500006,50,80,6/14/2023 18:40:07.0
500008,39,63,6/14/2023 18:40:07.8
500006,55,89,6/14/2023 18:40:08.5
500008,41,66,6/14/2023 18:40:09.4
500006,42,68,6/14/2023 18:40:09.5
500008,38,61,6/14/2023 18:40:11.0
500008,39,63,6/14/2023 18:40:14.0
500006,48,77,6/14/2023 18:40:19.6
500008,55,89,6/14/2023 18:40:22.2
500006,55,89,6/14/2023 18:40:23.7
500006,47,76,6/14/2023 18:40:24.9
500006,50,80,6/14/2023 18:40:29.7
500008,43,69,6/14/2023 18:40:30.1
500006,48,77,6/14/2023 18:40:37.2
500006,47,76,6/14/2023 18:40:38.9
500008,22,35,6/14/2023 18:40:40.0
500008,50,80,6/14/2023 18:40:45.0
500006,43,69,6/14/2023 18:40:46.2
500008,38,61,6/14/2023 18:40:58.5
500006,38,61,6/14/2023 18:41:07.0
500006,26,42,6/14/2023 18:41:08.7
500006,28,45,6/14/2023 18:41:11.2
500006,32,51,6/14/2023 18:41:14.6
500006,31,50,6/14/2023 18:41:18.0
500006,24,39,6/14/2023 18:41:33.4
500008,31,50,6/14/2023 18:41:36.2
500006,26,42,6/14/2023 18:41:36.7
500006,55,89,6/14/2023 18:41:37.3
500008,41,66,6/14/2023 18:41:52.0
500006,43,69,6/14/2023 18:41:52.2
500008,28,45,6/14/2023 18:41:55.1
500006,24,39,6/14/2023 18:41:59.1
500006,34,55,6/14/2023 18:42:01.4
500006,40,64,6/14/2023 18:42:06.2
500006,45,72,6/14/2023 18:42:10.1
500006,45,72,6/14/2023 18:42:13.0
500006,42,68,6/14/2023 18:42:15.6
500008,40,64,6/14/2023 18:42:19.3
500008,45,72,6/14/2023 18:42:24.7
500006,41,66,6/14/2023 18:42:28.0
500008,42,68,6/14/2023 18:42:28.3
500008,31,50,6/14/2023 18:42:29.7
500006,52,84,6/14/2023 18:42:30.4
500008,47,76,6/14/2023 18:42:36.1
500006,48,77,6/14/2023 18:42:39.9
500008,44,71,6/14/2023 18:42:41.7
500006,39,63,6/14/2023 18:42:42.7
500008,55,89,6/14/2023 18:42:45.5
500006,43,69,6/14/2023 18:42:46.3
500006,55,89,6/14/2023 18:42:47.5
500006,43,69,6/14/2023 18:43:11.0
500006,49,79,6/14/2023 18:43:12.9
500008,39,63,6/14/2023 18:43:13.3
500006,36,58,6/14/2023 18:43:15.0
500006,41,66,6/14/2023 18:43:33.4
500008,35,56,6/14/2023 18:43:33.8
500006,43,69,6/14/2023 18:43:36.6
500006,35,56,6/14/2023 18:43:38.8
500008,36,58,6/14/2023 18:43:40.3
500006,33,53,6/14/2023 18:43:45.9
500006,32,51,6/14/2023 18:43:49.7
500006,21,34,6/14/2023 18:43:52.5
500008,35,56,6/14/2023 18:43:53.2
500006,28,45,6/14/2023 18:43:59.3
500006,23,37,6/14/2023 18:44:02.2
500006,20,32,6/14/2023 18:44:03.2
500006,20,32,6/14/2023 18:44:05.4
500008,29,47,6/14/2023 18:44:08.8
500008,25,40,6/14/2023 18:44:09.9
500006,14,23,6/14/2023 18:44:15.2
500006,18,29,6/14/2023 18:44:17.2
500006,7,11,6/14/2023 18:44:22.4
500006,14,23,6/14/2023 18:44:43.2
500006,13,21,6/14/2023 18:44:44.4
500006,20,32,6/14/2023 18:44:44.8
500008,22,35,6/14/2023 18:44:51.3
500008,52,84,6/14/2023 18:44:52.0
500008,29,47,6/14/2023 18:44:52.4
500008,29,47,6/14/2023 18:44:52.4
500008,30,48,6/14/2023 18:44:54.6
500006,30,48,6/14/2023 18:44:55.6
500006,41,66,6/14/2023 18:44:56.0
500008,42,68,6/14/2023 18:44:59.7
500006,37,60,6/14/2023 18:45:10.8
500008,40,64,6/14/2023 18:45:11.4
500008,46,74,6/14/2023 18:45:14.0
500006,35,56,6/14/2023 18:45:15.1
500008,41,66,6/14/2023 18:45:15.7
500006,37,60,6/14/2023 18:45:16.8
500006,43,69,6/14/2023 18:45:18.3
500008,31,50,6/14/2023 18:45:19.3
500006,41,66,6/14/2023 18:45:20.0
500008,35,56,6/14/2023 18:45:21.1
500006,49,79,6/14/2023 18:45:23.0
500006,48,77,6/14/2023 18:45:26.3
500008,32,51,6/14/2023 18:45:27.6
500006,55,89,6/14/2023 18:45:29.7
500006,37,60,6/14/2023 18:45:30.2
500006,40,64,6/14/2023 18:45:32.9
500006,36,58,6/14/2023 18:45:33.9
500008,37,60,6/14/2023 18:45:34.7
500006,56,90,6/14/2023 18:45:35.0
500008,48,77,6/14/2023 18:45:40.0
500008,26,42,6/14/2023 18:45:43.8
500008,46,74,6/14/2023 18:45:49.4
500006,46,74,6/14/2023 18:45:49.6
500006,37,60,6/14/2023 18:46:09.3
500006,30,48,6/14/2023 18:46:14.6
500006,24,39,6/14/2023 18:46:22.4
500008,31,50,6/14/2023 18:46:34.8
500008,46,74,6/14/2023 18:46:38.2
500008,33,53,6/14/2023 18:46:39.4
500006,8,13,6/14/2023 18:46:41.6
500008,39,63,6/14/2023 18:46:42.9
500006,20,32,6/14/2023 18:46:44.1
500006,27,43,6/14/2023 18:47:00.9
500008,31,50,6/14/2023 18:47:02.6
500006,16,26,6/14/2023 18:47:08.8
500006,19,31,6/14/2023 18:47:10.4
500008,12,19,6/14/2023 18:47:13.9
500008,34,55,6/14/2023 18:47:18.5
500008,24,39,6/14/2023 18:47:19.8
500008,29,47,6/14/2023 18:47:21.9
500008,36,58,6/14/2023 18:47:22.9
500006,52,84,6/14/2023 18:47:23.1
500008,33,53,6/14/2023 18:47:25.7
500006,74,119,6/14/2023 18:47:26.3
500008,31,50,6/14/2023 18:47:26.5
500006,50,80,6/14/2023 18:47:29.1
500008,32,51,6/14/2023 18:47:29.1
500008,40,64,6/14/2023 18:47:34.2
500006,42,68,6/14/2023 18:47:34.9
500008,52,84,6/14/2023 18:47:35.5
500008,32,51,6/14/2023 18:47:38.3
500008,38,61,6/14/2023 18:47:39.1
500006,55,89,6/14/2023 18:47:40.0
500008,49,79,6/14/2023 18:47:42.6
500006,42,68,6/14/2023 18:47:43.0
500006,55,89,6/14/2023 18:47:47.9
500008,38,61,6/14/2023 18:47:54.1
500008,50,80,6/14/2023 18:47:59.9
500006,53,85,6/14/2023 18:48:02.7
500008,47,76,6/14/2023 18:48:03.9
500006,55,89,6/14/2023 18:48:34.5
500006,55,89,6/14/2023 18:48:41.5
500006,43,69,6/14/2023 18:48:43.6
500006,21,34,6/14/2023 18:48:56.4
500006,34,55,6/14/2023 18:48:56.5
500006,48,77,6/14/2023 18:49:02.9
500006,55,89,6/14/2023 18:49:03.7
500006,25,40,6/14/2023 18:49:16.5
500008,31,50,6/14/2023 18:49:22.4
500008,28,45,6/14/2023 18:49:23.7
500006,45,72,6/14/2023 18:49:24.2
500008,35,56,6/14/2023 18:49:41.7
500006,51,82,6/14/2023 18:49:42.1
500006,48,77,6/14/2023 18:49:43.5
500006,45,72,6/14/2023 18:49:45.1
500008,34,55,6/14/2023 18:49:46.9
500006,55,89,6/14/2023 18:49:47.3
500008,45,72,6/14/2023 18:49:47.4
500006,54,87,6/14/2023 18:49:47.6
500008,40,64,6/14/2023 18:49:50.5
500008,39,63,6/14/2023 18:49:52.9
500006,49,79,6/14/2023 18:49:53.2
500008,44,71,6/14/2023 18:49:53.8
500008,37,60,6/14/2023 18:49:55.7
500008,48,77,6/14/2023 18:49:56.9
500006,32,51,6/14/2023 18:49:57.0
500008,43,69,6/14/2023 18:50:06.1
500008,40,64,6/14/2023 18:50:08.3
500008,45,72,6/14/2023 18:50:11.2
500008,44,71,6/14/2023 18:50:14.5
500006,48,77,6/14/2023 18:50:20.3
500008,48,77,6/14/2023 18:50:22.4
500006,49,79,6/14/2023 18:50:26.3
500008,38,61,6/14/2023 18:50:26.9
500008,36,58,6/14/2023 18:50:29.3
500008,46,74,6/14/2023 18:50:30.8
500008,42,68,6/14/2023 18:50:33.0
500008,55,89,6/14/2023 18:50:47.8
500008,35,56,6/14/2023 18:50:59.2
500008,34,55,6/14/2023 18:51:12.8
500006,25,40,6/14/2023 18:51:28.4
500008,22,35,6/14/2023 18:51:29.9
500006,24,39,6/14/2023 18:51:34.4
500006,27,43,6/14/2023 18:51:36.4
500006,28,45,6/14/2023 18:51:39.1
500006,55,89,6/14/2023 18:51:45.9
500006,8,13,6/14/2023 18:51:53.7
500008,28,45,6/14/2023 18:51:57.5
500008,35,56,6/14/2023 18:51:57.9
500008,34,55,6/14/2023 18:52:01.0
500008,25,40,6/14/2023 18:52:09.6
500006,46,74,6/14/2023 18:52:16.9
500006,43,69,6/14/2023 18:52:19.9
500006,49,79,6/14/2023 18:52:22.8
500008,30,48,6/14/2023 18:52:24.4
500006,45,72,6/14/2023 18:52:26.4
500008,36,58,6/14/2023 18:52:27.7
500006,44,71,6/14/2023 18:52:27.8
500006,50,80,6/14/2023 18:52:29.4
500008,43,69,6/14/2023 18:52:30.2
500008,43,69,6/14/2023 18:52:34.4
500006,46,74,6/14/2023 18:52:35.3
500008,42,68,6/14/2023 18:52:36.3
500008,45,72,6/14/2023 18:52:37.5
500008,43,69,6/14/2023 18:52:39.3
500008,49,79,6/14/2023 18:52:44.3
500006,49,79,6/14/2023 18:52:46.3
500008,42,68,6/14/2023 18:52:47.1
500006,40,64,6/14/2023 18:52:49.8
500008,40,64,6/14/2023 18:52:50.8
500008,43,69,6/14/2023 18:52:53.2
500008,42,68,6/14/2023 18:52:55.3
500006,44,71,6/14/2023 18:52:55.3
500008,44,71,6/14/2023 18:52:56.9
500008,42,68,6/14/2023 18:53:00.3
500006,48,77,6/14/2023 18:53:00.6
500006,43,69,6/14/2023 18:53:00.8
500006,45,72,6/14/2023 18:53:01.9
500006,44,71,6/14/2023 18:53:02.8
500008,48,77,6/14/2023 18:53:03.6
500008,45,72,6/14/2023 18:53:05.3
500008,50,80,6/14/2023 18:53:05.8
500006,45,72,6/14/2023 18:53:09.9
500006,47,76,6/14/2023 18:53:15.4
500008,43,69,6/14/2023 18:53:17.0
500006,37,60,6/14/2023 18:53:18.4
500006,51,82,6/14/2023 18:53:44.2
500006,32,51,6/14/2023 18:53:45.5
500006,28,45,6/14/2023 18:53:48.3
500006,43,69,6/14/2023 18:53:50.7
500006,28,45,6/14/2023 18:53:51.9
500006,30,48,6/14/2023 18:53:53.4
500006,22,35,6/14/2023 18:53:58.4
500006,17,27,6/14/2023 18:54:00.5
500006,21,34,6/14/2023 18:54:02.9
500006,29,47,6/14/2023 18:54:08.2
500006,17,27,6/14/2023 18:54:16.5
500006,9,14,6/14/2023 18:54:17.2
500006,37,60,6/14/2023 18:54:17.6
500006,25,40,6/14/2023 18:54:21.6
500008,36,58,6/14/2023 18:54:25.7
500006,33,53,6/14/2023 18:54:26.5
500008,26,42,6/14/2023 18:54:28.8
500006,9,14,6/14/2023 18:54:31.8
500008,39,63,6/14/2023 18:54:34.8
500008,48,77,6/14/2023 18:54:36.3
500006,23,37,6/14/2023 18:54:40.7
500008,43,69,6/14/2023 18:54:42.3
500006,25,40,6/14/2023 18:54:51.0
500006,28,45,6/14/2023 18:54:52.3
500006,55,89,6/14/2023 18:54:53.5
500006,25,40,6/14/2023 18:54:55.2
500006,47,76,6/14/2023 18:54:56.8
500008,27,43,6/14/2023 18:54:59.2
500008,29,47,6/14/2023 18:55:01.8
500006,54,87,6/14/2023 18:55:03.4
500008,28,45,6/14/2023 18:55:03.9
500006,43,69,6/14/2023 18:55:05.2
500008,22,35,6/14/2023 18:55:05.6
500008,32,51,6/14/2023 18:55:07.0
500006,29,47,6/14/2023 18:55:07.1
500008,32,51,6/14/2023 18:55:08.9
500006,41,66,6/14/2023 18:55:09.5
500008,35,56,6/14/2023 18:55:10.0
500006,49,79,6/14/2023 18:55:11.9
500008,34,55,6/14/2023 18:55:13.3
500006,45,72,6/14/2023 18:55:15.0
500008,28,45,6/14/2023 18:55:16.0
500006,44,71,6/14/2023 18:55:16.8
500008,28,45,6/14/2023 18:55:17.0
500008,34,55,6/14/2023 18:55:20.6
500008,32,51,6/14/2023 18:55:26.3
500008,55,89,6/14/2023 18:55:26.7
500008,36,58,6/14/2023 18:55:27.6
500006,44,71,6/14/2023 18:55:30.1
500006,43,69,6/14/2023 18:55:31.5
500008,40,64,6/14/2023 18:55:32.0
500006,47,76,6/14/2023 18:56:07.8
500006,48,77,6/14/2023 18:56:10.1
500006,34,55,6/14/2023 18:56:17.4
500008,30,48,6/14/2023 18:56:18.2
500008,35,56,6/14/2023 18:56:22.3
500006,26,42,6/14/2023 18:56:23.7
500008,24,39,6/14/2023 18:56:29.6
500006,24,39,6/14/2023 18:56:32.5
500006,11,18,6/14/2023 18:56:34.1
500006,42,68,6/14/2023 18:56:35.9
500008,23,37,6/14/2023 18:56:45.0
