SignalIdentifier,Timestamp,EventCode,EventParam
7115,4/17/2023 8:09:56.8,82,2
7115,4/17/2023 8:09:57.5,82,2
7115,4/17/2023 8:09:58.0,82,2
7115,4/17/2023 8:09:58.4,82,2
7115,4/17/2023 8:09:59.2,82,2
7115,4/17/2023 8:10:00.6,82,2
7115,4/17/2023 8:10:00.9,82,2
7115,4/17/2023 8:10:01.9,82,2
7115,4/17/2023 8:10:03.7,82,2
7115,4/17/2023 8:10:04.0,82,2
7115,4/17/2023 8:10:05.4,82,2
7115,4/17/2023 8:10:05.8,82,2
7115,4/17/2023 8:10:06.1,82,2
7115,4/17/2023 8:10:06.8,82,2
7115,4/17/2023 8:10:15.5,82,2
7115,4/17/2023 8:10:15.8,82,2
7115,4/17/2023 8:10:16.5,82,2
7115,4/17/2023 8:10:17.4,82,2
7115,4/17/2023 8:10:20.0,82,2
7115,4/17/2023 8:10:20.2,82,2
7115,4/17/2023 8:10:20.5,82,2
7115,4/17/2023 8:10:21.4,82,2
7115,4/17/2023 8:10:21.8,82,2
7115,4/17/2023 8:10:23.6,82,2
7115,4/17/2023 8:10:24.5,82,2
7115,4/17/2023 8:10:25.4,82,2
7115,4/17/2023 8:10:28.3,82,2
7115,4/17/2023 8:10:31.0,82,2
7115,4/17/2023 8:10:31.5,82,2
7115,4/17/2023 8:10:34.1,82,2
7115,4/17/2023 8:10:36.3,82,2
7115,4/17/2023 8:10:39.3,82,2
7115,4/17/2023 8:10:45.8,82,2
7115,4/17/2023 8:10:45.9,1,2
7115,4/17/2023 8:10:46.2,82,2
7115,4/17/2023 8:10:47.3,82,2
7115,4/17/2023 8:10:47.8,82,2
7115,4/17/2023 8:10:52.5,82,2
7115,4/17/2023 8:10:56.5,82,2
7115,4/17/2023 8:10:56.7,82,2
7115,4/17/2023 8:10:57.0,82,2
7115,4/17/2023 8:10:58.8,82,2
7115,4/17/2023 8:10:59.7,82,2
7115,4/17/2023 8:11:01.1,82,2
7115,4/17/2023 8:11:03.0,82,2
7115,4/17/2023 8:11:03.3,82,2
7115,4/17/2023 8:11:06.0,82,2
7115,4/17/2023 8:11:06.2,82,2
7115,4/17/2023 8:11:06.9,82,2
7115,4/17/2023 8:11:08.6,82,2
7115,4/17/2023 8:11:10.4,82,2
7115,4/17/2023 8:11:11.3,82,2
7115,4/17/2023 8:11:12.7,82,2
7115,4/17/2023 8:11:15.0,82,2
7115,4/17/2023 8:11:17.4,82,2
7115,4/17/2023 8:11:19.1,82,2
7115,4/17/2023 8:11:21.1,82,2
7115,4/17/2023 8:11:21.6,82,2
7115,4/17/2023 8:11:22.9,82,2
7115,4/17/2023 8:11:24.3,82,2
7115,4/17/2023 8:11:28.6,82,2
7115,4/17/2023 8:11:29.5,82,2
7115,4/17/2023 8:11:32.5,82,2
7115,4/17/2023 8:11:35.2,82,2
7115,4/17/2023 8:11:43.7,8,2
7115,4/17/2023 8:11:48.8,9,2
7115,4/17/2023 8:11:50.5,82,2
7115,4/17/2023 8:11:52.7,82,2
7115,4/17/2023 8:11:53.1,82,2
7115,4/17/2023 8:11:53.3,82,2
7115,4/17/2023 8:11:58.6,82,2
7115,4/17/2023 8:11:58.9,82,2
7115,4/17/2023 8:12:01.9,82,2
7115,4/17/2023 8:12:04.2,82,2
7115,4/17/2023 8:12:04.5,82,2
7115,4/17/2023 8:12:09.0,82,2
7115,4/17/2023 8:12:09.3,82,2
7115,4/17/2023 8:12:11.0,82,2
7115,4/17/2023 8:12:11.3,82,2
7115,4/17/2023 8:12:19.7,82,2
7115,4/17/2023 8:12:21.3,82,2
7115,4/17/2023 8:12:21.5,82,2
7115,4/17/2023 8:12:21.8,82,2
7115,4/17/2023 8:12:25.2,82,2
7115,4/17/2023 8:12:25.4,82,2
7115,4/17/2023 8:12:25.9,82,2
7115,4/17/2023 8:12:27.5,82,2
7115,4/17/2023 8:12:30.6,82,2
7115,4/17/2023 8:12:30.9,82,2
7115,4/17/2023 8:12:33.2,82,2
7115,4/17/2023 8:12:33.5,82,2
7115,4/17/2023 8:12:36.6,82,2
7115,4/17/2023 8:12:37.3,82,2
7115,4/17/2023 8:12:38.2,82,2
7115,4/17/2023 8:12:41.7,82,2
7115,4/17/2023 8:12:42.9,82,2
7115,4/17/2023 8:12:44.7,82,2
7115,4/17/2023 8:12:45.2,82,2
7115,4/17/2023 8:12:45.7,82,2
7115,4/17/2023 8:12:46.9,82,2
7115,4/17/2023 8:12:47.4,82,2
7115,4/17/2023 8:12:48.3,82,2
7115,4/17/2023 8:12:49.6,82,2
7115,4/17/2023 8:12:51.8,82,2
7115,4/17/2023 8:12:53.0,82,2
7115,4/17/2023 8:12:54.3,82,2
7115,4/17/2023 8:12:56.6,82,2
7115,4/17/2023 8:12:59.0,82,2
7115,4/17/2023 8:12:59.2,82,2
7115,4/17/2023 8:12:59.5,82,2
7115,4/17/2023 8:12:59.9,82,2
7115,4/17/2023 8:13:01.8,82,2
7115,4/17/2023 8:13:02.1,82,2
7115,4/17/2023 8:13:03.0,82,2
7115,4/17/2023 8:13:04.2,82,2
7115,4/17/2023 8:13:04.4,82,2
7115,4/17/2023 8:13:07.4,82,2
7115,4/17/2023 8:13:07.7,82,2
7115,4/17/2023 8:13:15.1,1,2
7115,4/17/2023 8:13:16.9,82,2
7115,4/17/2023 8:13:17.5,82,2
7115,4/17/2023 8:13:21.5,82,2
7115,4/17/2023 8:13:21.7,82,2
7115,4/17/2023 8:13:23.5,82,2
7115,4/17/2023 8:13:27.8,82,2
7115,4/17/2023 8:13:28.1,82,2
7115,4/17/2023 8:13:31.9,82,2
7115,4/17/2023 8:13:32.4,82,2
7115,4/17/2023 8:13:32.8,82,2
7115,4/17/2023 8:13:33.5,82,2
7115,4/17/2023 8:13:33.8,82,2
7115,4/17/2023 8:13:35.8,82,2
7115,4/17/2023 8:13:37.2,82,2
7115,4/17/2023 8:13:38.2,82,2
7115,4/17/2023 8:13:40.3,82,2
7115,4/17/2023 8:13:41.7,82,2
7115,4/17/2023 8:13:42.0,82,2
7115,4/17/2023 8:13:44.1,82,2
7115,4/17/2023 8:13:45.3,82,2
7115,4/17/2023 8:13:48.2,82,2
7115,4/17/2023 8:13:49.8,82,2
7115,4/17/2023 8:13:50.2,82,2
7115,4/17/2023 8:13:52.3,82,2
7115,4/17/2023 8:13:52.8,82,2
7115,4/17/2023 8:13:53.1,82,2
7115,4/17/2023 8:13:55.3,82,2
7115,4/17/2023 8:13:56.2,82,2
7115,4/17/2023 8:13:57.3,82,2
7115,4/17/2023 8:13:57.6,82,2
7115,4/17/2023 8:13:57.9,82,2
7115,4/17/2023 8:13:59.3,82,2
7115,4/17/2023 8:14:01.1,82,2
7115,4/17/2023 8:14:01.4,82,2
7115,4/17/2023 8:14:02.1,82,2
7115,4/17/2023 8:14:03.6,82,2
7115,4/17/2023 8:14:04.1,82,2
7115,4/17/2023 8:14:05.3,82,2
7115,4/17/2023 8:14:06.4,82,2
7115,4/17/2023 8:14:07.2,82,2
7115,4/17/2023 8:14:08.1,82,2
7115,4/17/2023 8:14:08.4,82,2
7115,4/17/2023 8:14:09.8,82,2
7115,4/17/2023 8:14:11.6,82,2
7115,4/17/2023 8:14:12.4,82,2
7115,4/17/2023 8:14:13.7,8,2
7115,4/17/2023 8:14:14.5,82,2
7115,4/17/2023 8:14:15.4,82,2
7115,4/17/2023 8:14:16.6,82,2
7115,4/17/2023 8:14:16.8,82,2
7115,4/17/2023 8:14:18.8,9,2
7115,4/17/2023 8:14:18.9,82,2
7115,4/17/2023 8:14:19.2,82,2
7115,4/17/2023 8:14:21.3,82,2
7115,4/17/2023 8:14:23.1,82,2
7115,4/17/2023 8:14:25.3,82,2
7115,4/17/2023 8:14:26.5,82,2
7115,4/17/2023 8:14:26.9,82,2
